Handle,Title,Body (HTML),Vendor,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,Standard Product Type,Custom Product Type
atari-2600-ac-adapter,Atari 2600 AC Adapter,,Video Game Advantage,,FALSE,Title,Default ,,,,,,0,shopify ,2,deny,manual,21.75,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,10,active,,
atari-2600-joystick-black,Atari 2600 Joystick Black,,Video Game Advantage,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,21.75,,TRUE,TRUE,841333107147,,,,,,,,,,,,,,,,,,,,,,,8,active,,
av-to-hdmi-converter-white,AV to HDMI Converter White,,Video Game Advantage,,FALSE,Title,Default ,,,,,VGA-OS-6992,0,shopify ,-1,deny,manual,20,,TRUE,TRUE,645871906992,,,,,,,,,,,,,,,,,,,,,,,9.5,active,,
dreamcast-av-cable,Dreamcast AV Cable,,Video Game Advantage,,FALSE,Title,Default ,,,,,VGA-OS-2253,0,shopify ,2,deny,manual,7,,TRUE,TRUE,630158472253,,,,,,,,,,,,,,,,,,,,,,,1.9,active,,
ds-gba-sp-ac-adapter,DS / GBA SP  AC Adapter,,Video Game Advantage,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,10,,TRUE,TRUE,760921749890,,,,,,,,,,,,,,,,,,,,,,,2.4,active,,
f-plug-coaxial-adapter,F-Plug Coaxial Adapter,,Video Game Advantage,,FALSE,Title,Default ,,,,,VGA-OS-FPLUG,0,shopify ,3,deny,manual,2.25,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,0.9,active,,
figure-8-power-cord,Figure 8 Power cord,,Video Game Advantage,,FALSE,Title,Default ,,,,,VGA-OS-2192,0,shopify ,7,deny,manual,7,,TRUE,TRUE,630158472192,,,,,,,,,,,,,,,,,,,,,,,2.4,active,,
gamecube-ac-adapter,Gamecube AC Adapter,,Video Game Advantage,,FALSE,Title,Default ,,,,,OS-1935,0,shopify ,2,deny,manual,20,,TRUE,TRUE,630158471935,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
gba-to-gba-link-cable,GBA to GBA Link Cable,,Video Game Advantage,,FALSE,Title,Default ,,,,,OS-2222B,0,shopify ,4,deny,manual,10,,TRUE,TRUE,630158472222,,,,,,,,,,,,,,,,,,,,,,,2.5,active,,
gc-memory-card-16mb-white,GC Memory Card 16mb White,,Video Game Advantage,,FALSE,Title,Default ,,,,,OS-6749,0,shopify ,5,deny,manual,10,,TRUE,TRUE,645871906749,,,,,,,,,,,,,,,,,,,,,,,3.75,active,,
genesis-23-ac-adapter,Genesis 2/3 AC Adapter,,Video Game Advantage,,FALSE,Title,Default ,,,,,VGA-OS-7050,0,shopify ,2,deny,manual,10,,TRUE,TRUE,645871907050,,,,,,,,,,,,,,,,,,,,,,,4.9,active,,
genesis-2332xnomad-av-cable,Genesis 2/3/32x/Nomad AV Cable,,Video Game Advantage,,FALSE,Title,Default ,,,,,VGA-OS-2185,0,shopify ,4,deny,manual,7,,TRUE,TRUE,630158472185,,,,,,,,,,,,,,,,,,,,,,,1.9,active,,
micro-usb-10-charge-cable-bulk,Micro USB 10' Charge Cable (BULK),,Video Game Advantage,,FALSE,Title,Default ,,,,,OS-2178B,0,shopify ,5,deny,manual,5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,3,active,,
n64-ac-adapter,N64 AC Adapter,,Video Game Advantage,,FALSE,Title,Default ,,,,,VGA-OS-1942,0,shopify ,5,deny,manual,15,,TRUE,TRUE,630158471942,,,,,,,,,,,,,,,,,,,,,,,6.4,active,,
n64-jumper-pak-black,N64 Jumper Pak Black,,Video Game Advantage,,FALSE,Title,Default ,,,,,,0,shopify ,3,deny,manual,7,,TRUE,TRUE,645871907234,,,,,,,,,,,,,,,,,,,,,,,3.25,active,,
n64-memory-pak,N64 Memory Pak,,Video Game Advantage,,FALSE,Title,Default ,,,,,,0,shopify ,4,deny,manual,10,,TRUE,TRUE,645871907630,,,,,,,,,,,,,,,,,,,,,,,4.75,active,,
nes-av-cable,NES AV Cable,,Video Game Advantage,,FALSE,Title,Default ,,,,,VGA-OS-6879,0,shopify ,5,deny,manual,5,,TRUE,TRUE,645871906879,,,,,,,,,,,,,,,,,,,,,,,1.9333,active,,
nintendo-classic-edition-6-extension-cable,Nintendo Classic Edition 6' Extension Cable,,Video Game Advantage,,FALSE,Title,Default ,,,,,OS-6848,0,shopify ,4,deny,manual,15,,TRUE,TRUE,645871906848,,,,,,,,,,,,,,,,,,,,,,,6,active,,
ps-vita-ac-adapter,PS Vita AC Adapter,,Video Game Advantage,,FALSE,Title,Default ,,,,,VGA-OS-2369,0,shopify ,4,deny,manual,10,,TRUE,TRUE,630158472369,,,,,,,,,,,,,,,,,,,,,,,4.15,active,,
ps1-memory-card-1mb-white,PS1 Memory Card 1mb White,,Video Game Advantage,,FALSE,Title,Default ,,,,,VGA-OS-1959,0,shopify ,6,deny,manual,10,,TRUE,TRUE,630158471959,,,,,,,,,,,,,,,,,,,,,,,1.85,active,,
ps1ps2ps3-av-cable,"PS1,PS2,PS3 AV Cable",,Video Game Advantage,,FALSE,Title,Default ,,,,,VGA-OS-2208,0,shopify ,0,deny,manual,7,,TRUE,TRUE,630158472208,,,,,,,,,,,,,,,,,,,,,,,1.8,active,,
ps2-memory-card-8mb-black,PS2 Memory Card 8mb Black,,Video Game Advantage,,FALSE,Title,Default ,,,,,,0,shopify ,2,deny,manual,10,,TRUE,TRUE,645871906916,,,,,,,,,,,,,,,,,,,,,,,3.4,active,,
ps3-controller-charge-cable,PS3 Controller Charge Cable,,Video Game Advantage,,FALSE,Title,Default ,,,,,VGA-OS-2031,0,shopify ,4,deny,manual,7,,TRUE,TRUE,630158472031,,,,,,,,,,,,,,,,,,,,,,,1.85,active,,
rage-xp14-stereo-gaming-headset,RAGE! XP14 Stereo Gaming Headset,,Video Game Advantage,,FALSE,Title,Default ,,,,,VGA-RA-7340,0,shopify ,2,deny,manual,25,,TRUE,TRUE,645871907340,,,,,,,,,,,,,,,,,,,,,,,12.5,active,,
snes-n64-ngc-av-cable-bulk,"SNES, N64, NGC AV Cable (Bulk)",,Video Game Advantage,,FALSE,Title,Default ,,,,,VGA OS-2154,0,shopify ,2,deny,manual,7,,TRUE,TRUE,630158472154,,,,,,,,,,,,,,,,,,,,,,,1.3,active,,
switch-steering-wheel-2-pack-black,Switch Steering Wheel (2-Pack) Black,,Video Game Advantage,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,13,,TRUE,TRUE,645871907029,,,,,,,,,,,,,,,,,,,,,,,7,active,,
universal-handheld-ac-adapter,Universal Handheld AC Adapter,,Video Game Advantage,,FALSE,Title,Default ,,,,,VGA-OS-7487,0,shopify ,4,deny,manual,15,,TRUE,TRUE,645871907487,,,,,,,,,,,,,,,,,,,,,,,3.4,active,,
universal-rf-adapter,Universal RF Adapter,,Video Game Advantage,,FALSE,Title,Default ,,,,,,0,shopify ,3,deny,manual,10,,TRUE,TRUE,645871906374,,,,,,,,,,,,,,,,,,,,,,,2.65,active,,
wii-remote-and-nunchuck-combo-white,Wii Remote and Nunchuck Combo White,,Video Game Advantage,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,27.25,,TRUE,TRUE,630158472307,,,,,,,,,,,,,,,,,,,,,,,18.9,active,,
x360-play-n-charge-kit-black,X360 Play N Charge Kit Black,,Video Game Advantage,,FALSE,Title,Default ,,,,,,0,shopify ,2,deny,manual,15,,TRUE,TRUE,630158472277,,,,,,,,,,,,,,,,,,,,,,,5,active,,
xbox-360-break-away-cable,XBOX 360 Break-Away Cable,,Video Game Advantage,,FALSE,Title,Default ,,,,,,0,shopify ,3,deny,manual,5.5,,TRUE,TRUE,645871906732,,,,,,,,,,,,,,,,,,,,,,,2.4,active,,
xbox-av-cable,Xbox AV Cable,,Video Game Advantage,,FALSE,Title,Default ,,,,,,0,shopify ,1,deny,manual,7,,TRUE,TRUE,630158472239,,,,,,,,,,,,,,,,,,,,,,,1.75,active,,
xbox-break-away-cable,XBOX Break Away Cable,,Video Game Advantage,,FALSE,Title,Default ,,,,,OS-6978,0,shopify ,5,deny,manual,5,,TRUE,TRUE,813048013556,,,,,,,,,,,,,,,,,,,,,,,2.4,active,,
xbox-one-play-n-charge-kit,XBOX ONE Play N Charge Kit,,Video Game Advantage,,FALSE,Title,Default ,,,,,OS-6299,0,shopify ,2,deny,manual,14.99,,TRUE,TRUE,645871906299,,,,,,,,,,,,,,,,,,,,,,,6.65,active,,
skull-d6-dice-set,Skull d6 Dice Set,,Warehouse 23,"dice, set, d6",FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,9.75,,TRUE,TRUE,80742096608,,,,,,,,,,,,,,,,,,,,,,,4.65,active,,
munchkin-coasters,Munchkin Coasters,,Warehouse 23,,FALSE,Title,Default ,,,,,coast01,0,shopify ,2,deny,manual,6,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,3.12,active,,
steve-jackson-games-coasters,Steve Jackson Games Coasters,,Warehouse 23,,FALSE,Title,Default ,,,,,coast02,0,shopify ,2,deny,manual,6,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,3.12,active,,
gelatinous,Gelatinous,,Warehouse 23,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,16.25,,TRUE,TRUE,80742097391,,,,,,,,,,,,,,,,,,,,,,,7.77,active,,
hack-slash,Hack & Slash,,Warehouse 23,,FALSE,Title,Default ,,,,,,0,shopify ,4,deny,manual,21.75,,TRUE,TRUE,80742096271,,,,,,,,,,,,,,,,,,,,,,,10.37,active,,
illuminati,Illuminati,,Warehouse 23,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,21.75,,TRUE,TRUE,80742099135,,,,,,,,,,,,,,,,,,,,,,,10.37,active,,
le-boomb,Le Boomb!,,Warehouse 23,,FALSE,Title,Default ,,,,,80742097414,0,shopify ,2,deny,manual,7.5,,TRUE,TRUE,80742097421,,,,,,,,,,,,,,,,,,,,,,,3.61,active,,
munchkin-deluxe,Munchkin Deluxe,,Warehouse 23,,FALSE,Title,Default ,,,,,,0,shopify ,1,deny,manual,32.5,,TRUE,TRUE,837654320976,,,,,,,,,,,,,,,,,,,,,,,15.57,active,,
munchkin-something-fishy,Munchkin Something Fishy,,Warehouse 23,,FALSE,Title,Default ,,,,,,0,shopify ,2,deny,manual,13,,TRUE,TRUE,80742096424,,,,,,,,,,,,,,,,,,,,,,,6.21,active,,
munchkin-tails,Munchkin Tails,,Warehouse 23,,FALSE,Title,Default ,,,,,,0,shopify ,2,deny,manual,27,,TRUE,TRUE,80742097131,,,,,,,,,,,,,,,,,,,,,,,12.97,active,,
munchkins-and-mazes,Munchkins and Mazes,,Warehouse 23,,FALSE,Title,Default ,,,,,,0,shopify ,2,deny,manual,27,,TRUE,TRUE,80742096752,,,,,,,,,,,,,,,,,,,,,,,12.97,active,,
zombie-dice,Zombie Dice,,Warehouse 23,,FALSE,Title,Default ,,,,,,0,shopify ,3,deny,manual,14.25,,TRUE,TRUE,837654320419,,,,,,,,,,,,,,,,,,,,,,,6.83,active,,
zombie-dice-deluxe,Zombie Dice Deluxe,,Warehouse 23,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,21.75,,TRUE,TRUE,80742097582,,,,,,,,,,,,,,,,,,,,,,,10.37,active,,
natural-20-patch,Natural 20 Patch,,,patch,FALSE,Title,Default ,,,,,P1617416568,0,shopify ,0,deny,manual,11.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,6,active,,
4-pocket-portfolio-skylar-skyla,4 Pocket Portfolio - Skylar & Skyla,,,portfolio,FALSE,Title,Default ,,,,,81998,0,shopify ,5,deny,manual,5,,TRUE,TRUE,74427819989,,,,,,,,,,,,,,,,,,,,,,,1,active,,
4-pocket-portfolio-wonder-witch,4 Pocket Portfolio - Wonder Witch,,,portfolio,FALSE,Title,Default ,,,,,82000,0,shopify ,4,deny,manual,5,,TRUE,TRUE,74427820008,,,,,,,,,,,,,,,,,,,,,,,1,active,,
deck-guard-elite2-cool-gray,Deck Guard - Elite2 - Cool Gray,,,sleeve,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,8,,TRUE,TRUE,722626600593,,,,,,,,,,,,,,,,,,,,,,,4.5,active,,
dragon-shield-sleeves-matte-ruby-box-of-100,Dragon Shield Sleeves: Matte Ruby (Box Of 100),,,sleeve,FALSE,Title,Default ,,,,,AT-11037,0,shopify ,0,deny,manual,11,,TRUE,TRUE,601982020286,,,,,,,,,,,,,,,,,,,,,,,6,active,,
my-little-pony-4-pocket-portfolio,My Little Pony 4 Pocket Portfolio,,,portfolio,FALSE,Title,Default ,,,,,84102-p,0,shopify ,1,deny,manual,5,,TRUE,TRUE,74427841027,,,,,,,,,,,,,,,,,,,,,,,2,active,,
boros-meteoric-burst-playmat-for-one-punch-man,Boros Meteoric Burst Playmat for ONE-PUNCH MAN,,,playmat,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,19.5,,TRUE,TRUE,703558838124,,,,,,,,,,,,,,,,,,,,,,,8,active,,
grand-prix-phoenix,Grand Prix Phoenix,,,playmet,FALSE,Title,Default ,,,,,C1619295402,0,shopify ,0,deny,manual,20,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,10,active,,
my-little-pony-at-the-ready-playmat-with-playmat-tube,My Little Pony: At the Ready Playmat with Playmat Tube,,,playmet,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,26,,TRUE,TRUE,74427851569,,,,,,,,,,,,,,,,,,,,,,,12,active,,
2021-tin-of-ancient-battles,2021 Tin of Ancient Battles,,,,FALSE,Title,Default ,,,,,C1635607912,0,shopify ,1,deny,manual,25,,TRUE,TRUE,83717854227,,,,,,,,,,,,,,,,,,,,,,,15,active,,
at-oceans-edge-sealed-booster,At Ocean's Edge Sealed Booster,,,,FALSE,Title,Default ,,,,,,0,shopify ,2,deny,manual,5,,TRUE,TRUE,807652061416,,,,,,,,,,,,,,,,,,,,,,,1,active,,
dragon-ball-colossal-warfare-booster,Dragon Ball: Colossal Warfare Booster,,,,FALSE,Title,Default ,,,,,BJPDBBO7832,0,shopify ,0,deny,manual,3,,TRUE,TRUE,820650806513,,,,,,,,,,,,,,,,,,,,,,,1,active,,
magic-core-2021-booster,Magic Core 2021 Booster,,,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,4.25,,TRUE,TRUE,630509902514,,,,,,,,,,,,,,,,,,,,,,,2.59,active,,
pokemon-hoenn-first-partner,Pokemon Hoenn First Partner,,,,FALSE,Title,Default ,,,,,C1633194933,0,shopify ,0,deny,manual,15,,TRUE,TRUE,820650809668,,,,,,,,,,,,,,,,,,,,,,,10,active,,
pokemon-evolving-skies-build-battle,Pokemon: Evolving Skies Build & Battle,,,,FALSE,Title,Default ,,,,,C1633277561,0,shopify ,1,deny,manual,30,,TRUE,TRUE,820650808913,,,,,,,,,,,,,,,,,,,,,,,25,active,,
sword-and-shield-evolving-skies-sleeved-booster,Sword and Shield - Evolving Skies Sleeved Booster,,,,FALSE,Title,Default ,,,,,C1632592609,0,shopify ,5,deny,manual,7,,TRUE,TRUE,820650808784,,,,,,,,,,,,,,,,,,,,,,,5.5,active,,
rolled-poster,Rolled Poster,,,,FALSE,Title,Default ,,,,,P1630708957,0,shopify ,-9,deny,manual,10,,TRUE,TRUE,3-001,,,,,,,,,,,,,,,,,,,,,,,2,active,,
star-wars-wall-decals,Star Wars Wall Decals,,,,FALSE,Title,Default ,,,,,,0,shopify ,6,deny,manual,10,,TRUE,TRUE,34878774282 34878774275,,,,,,,,,,,,,,,,,,,,,,,5,active,,
black-bluegold-gemini-16mm-d6-12,Black-Blue/Gold Gemini 16mm d6 (12),,,"dice, d6, set",FALSE,Title,Default ,,,,,CHX26635,0,shopify ,1,deny,manual,9.95,,TRUE,TRUE,601982023300,,,,,,,,,,,,,,,,,,,,,,,5,active,,
black-redgold-gemini-16mm-d6-12,Black-Red/Gold Gemini 16mm d6 (12),,,"dice, d6, set",FALSE,Title,Default ,,,,,CHX26633,0,shopify ,0,deny,manual,9.95,,TRUE,TRUE,601982023287,,,,,,,,,,,,,,,,,,,,,,,4.99,active,,
blackred-opaque-16mm-d6-12,Black/Red Opaque 16mm d6 (12),,,"dice, d6, set",FALSE,Title,Default ,,,,,CHX25618,0,shopify ,0,deny,manual,3.95,,TRUE,TRUE,601982021603,,,,,,,,,,,,,,,,,,,,,,,1.93,active,,
blackwhite-opaque-16mm-d6-12,Black/White Opaque 16mm d6 (12),,,"dice, d6, set",FALSE,Title,Default ,,,,,CHX25608,0,shopify ,0,deny,manual,3.95,,TRUE,TRUE,601982021559,,,,,,,,,,,,,,,,,,,,,,,1.93,active,,
blue-stars-speckled-16mm-d6-12,Blue Stars Speckled 16mm d6 (12),,,"dice, d6, set",FALSE,Title,Default ,,,,,CHX25738,0,shopify ,1,deny,manual,5.95,,TRUE,TRUE,601982021856,,,,,,,,,,,,,,,,,,,,,,,2.98,active,,
borealis-16mm-d6-iciclelight-blue-luminary-dice-block-12,Borealis 16mm d6 Icicle/light blue Luminary Dice Block (12),,,"dice, d6, set",FALSE,Title,Default ,,,,,CHX27781,0,shopify ,0,deny,manual,9.95,,TRUE,TRUE,601982031411,,,,,,,,,,,,,,,,,,,,,,,4.99,active,,
borealis-16mm-d6-light-greengold-luminary-dice-12,Borealis 16mm d6 Light Green/gold Luminary Dice (12),,,"dice, d6, set",FALSE,Title,Default ,,,,,CHX27775,0,shopify ,1,deny,manual,9.95,,TRUE,TRUE,601982031657,,,,,,,,,,,,,,,,,,,,,,,4.99,active,,
borealis-16mm-d6-pinksilver-luminary-dice-12,Borealis 16mm d6 Pink/silver Luminary Dice (12),,,"dice, d6, set",FALSE,Title,Default ,,,,,CHX27784,0,shopify ,1,deny,manual,9.95,,TRUE,TRUE,601982031534,,,,,,,,,,,,,,,,,,,,,,,4.99,active,,
borealis-16mm-d6-royal-purplegold-luminary-dice-block-12,Borealis 16mm d6 Royal Purple/gold Luminary Dice Block (12),,,"dice, d6, set",FALSE,Title,Default ,,,,,CHX27787,0,shopify ,0,deny,manual,9.95,,TRUE,TRUE,601982031619,,,,,,,,,,,,,,,,,,,,,,,4.99,active,,
gemini-4-16mm-d6-black-greengold-12,Gemini 4 16mm d6 Black Green/gold (12),,,"dice, d6, set",FALSE,Title,Default ,,,,,CHX26639,0,shopify ,0,deny,manual,9.95,,TRUE,TRUE,601982023324,,,,,,,,,,,,,,,,,,,,,,,4.99,active,,
gemini-4-16mm-d6-black-purplegold-12,Gemini 4 16mm D6 Black Purple/gold (12),,,"dice, d6, set",FALSE,Title,Default ,,,,,CHX26640,0,shopify ,0,deny,manual,9.95,,TRUE,TRUE,601982023331,,,,,,,,,,,,,,,,,,,,,,,5,active,,
gemini-5-16mm-d6-black-greygreen-12,Gemini 5 16mm d6 Black-Grey/Green (12),,,"dice, d6, set",FALSE,Title,Default ,,,,,CHX26645,0,shopify ,1,deny,manual,9.95,,TRUE,TRUE,601982023355,,,,,,,,,,,,,,,,,,,,,,,4.99,active,,
gemini-5-16mm-d6-purple-tealgold-12,Gemini 5 16mm d6 Purple-Teal/Gold (12),,,"dice, d6, set",FALSE,Title,Default ,,,,,CHX26649,0,shopify ,0,deny,manual,9.95,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,4.99,active,,
gemini-6-16mm-d6-steel-tealwhite-12,Gemini 6 16mm d6 Steel-Teal/White (12),,,"dice, d6, set",FALSE,Title,Default ,,,,,CHX26656,0,shopify ,0,deny,manual,9.95,,TRUE,TRUE,601982023430,,,,,,,,,,,,,,,,,,,,,,,4.99,active,,
gemini-7-16mm-d6-black-starlightred-12,Gemini 7 16mm d6 Black-Starlight/red (12),,,"dice, d6, set",FALSE,Title,Default ,,,,,CHX26658,0,shopify ,0,deny,manual,9.95,,TRUE,TRUE,601982023454,,,,,,,,,,,,,,,,,,,,,,,4.99,active,,
jadegold-scarab-16mm-d6-12,Jade/Gold Scarab 16mm d6 (12),,,"dice, d6, set",FALSE,Title,Default ,,,,,CHX27615,0,shopify ,1,deny,manual,9.95,,TRUE,TRUE,601982025205,,,,,,,,,,,,,,,,,,,,,,,5,active,,
menagerie-luminary-sky-16mm-d6-dice-block-12,Menagerie - Luminary Sky 16mm d6 Dice Block (12),,,"dice, d6, set",FALSE,Title,Default ,,,,,CHX27766,0,shopify ,0,deny,manual,9.95,,TRUE,TRUE,601982016289,,,,,,,,,,,,,,,,,,,,,,,4.99,active,,
menagerie-10-festive-waterlily-wwhite-16mm-d6-12,Menagerie 10 - Festive Waterlily w/white 16mm d6 (12),,,"dice, d6, set",FALSE,Title,Default ,,,,,CHX27746,0,shopify ,1,deny,manual,9.95,,TRUE,TRUE,601982012236,,,,,,,,,,,,,,,,,,,,,,,4.99,active,,
nebula-nocturnalblue-luminary-16mm-d6-dice-12,Nebula Nocturnal/Blue Luminary 16mm d6 Dice (12),,,"dice, d6, set",FALSE,Title,Default ,,,,,CHX27757,0,shopify ,1,deny,manual,9.95,,TRUE,TRUE,601982032319,,,,,,,,,,,,,,,,,,,,,,,4.99,active,,
nebula-oceanicgold-luminary-16mm-d6-dice-block-12,Nebula Oceanic/Gold Luminary 16mm d6 Dice Block (12),,,"dice, d6, set",FALSE,Title,Default ,,,,,CHX27756,0,shopify ,1,deny,manual,9.95,,TRUE,TRUE,601982032449,,,,,,,,,,,,,,,,,,,,,,,4.99,active,,
redwhite-translucent-16mm-d6-12,Red/White Translucent 16mm d6 (12),,,"dice, d6, set",FALSE,Title,Default ,,,,,CHX23604,0,shopify ,1,deny,manual,6.95,,TRUE,TRUE,601982020446,,,,,,,,,,,,,,,,,,,,,,,3.48,active,,
scarletgold-scarab-16mm-d6-12,Scarlet/Gold Scarab 16mm d6 (12),,,"dice, d6, set",FALSE,Title,Default ,,,,,CHX27614,0,shopify ,1,deny,manual,9.95,,TRUE,TRUE,601982025199,,,,,,,,,,,,,,,,,,,,,,,4.99,active,,
silver-volcano-speckled-16mm-d6-12,Silver Volcano Speckled 16mm d6 (12),,,"dice, d6, set",FALSE,Title,Default ,,,,,CHX25744,0,shopify ,1,deny,manual,5.95,,TRUE,TRUE,601982021870,,,,,,,,,,,,,,,,,,,,,,,2.98,active,,
tealwhite-translucent-16mm-d6-12,Teal/White Translucent 16mm d6 (12),,,"dice, d6, set",FALSE,Title,Default ,,,,,CHX23615,0,shopify ,1,deny,manual,6.95,,TRUE,TRUE,601982020507,,,,,,,,,,,,,,,,,,,,,,,3.48,active,,
vortex-bright-green-wblack16mm-d6-12,Vortex Bright Green w/Black16mm d6 (12),,,"dice, d6, set",FALSE,Title,Default ,,,,,CHX27630,0,shopify ,1,deny,manual,9.95,,TRUE,TRUE,601982025311,,,,,,,,,,,,,,,,,,,,,,,4.99,active,,
pizza-dungeon-dice-clear-purple,Pizza Dungeon Dice Clear Purple,,,,FALSE,Title,Default ,,,,,19014,0,shopify ,1,deny,manual,5,,TRUE,TRUE,762486190148,,,,,,,,,,,,,,,,,,,,,,,0,active,,
handmade-dice-bag,Handmade Dice Bag,,,,FALSE,Title,Default ,,,,,D1617415691,0,shopify ,3,deny,manual,15,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,7.5,active,,
handmade-dice-bag-extra,"Handmade Dice Bag, Extra",,,,FALSE,Title,Default ,,,,,D1617415817,0,shopify ,1,deny,manual,25,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,12.5,active,,
handmade-dice-bag-fancy,"Handmade Dice Bag, Fancy",,,,FALSE,Title,Default ,,,,,D1617415768,0,shopify ,3,deny,manual,20,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,10,active,,
laser-etched-wood-slice-ornament,Laser Etched Wood Slice Ornament,,,,FALSE,Title,Default ,,,,,,0,shopify ,4,deny,manual,5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,3,active,,
3d-crystal-puzzle-skull,3D Crystal Puzzle - Skull,,,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,14,,TRUE,TRUE,23332309320,,,,,,,,,,,,,,,,,,,,,,,0,active,,
used-puzzle-1000,Used Puzzle - $10.00,,,,FALSE,Title,Default ,,,,,Puzzle1000,0,shopify ,4,deny,manual,10,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,4.2,active,,
used-puzzle-1250,Used Puzzle - $12.50,,,,FALSE,Title,Default ,,,,,Puzzle1250,0,shopify ,0,deny,manual,0,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,0,active,,
used-puzzle-500,Used Puzzle - $5.00,,,,FALSE,Title,Default ,,,,,Puzzle500,0,shopify ,0,deny,manual,5,,TRUE,TRUE,639277164452,,,,,,,,,,,,,,,,,,,,,,,2.5,active,,
used-puzzle-750,Used Puzzle - $7.50,,,,FALSE,Title,Default ,,,,,Puzzle750,0,shopify ,3,deny,manual,7.5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,2.25,active,,
dungeons-dragons-5e-dungeon-masters-guide,Dungeons & Dragons 5E Dungeon Master's Guide,,,"dnd, book",FALSE,Title,Default ,,,,,,0,shopify ,4,deny,manual,40,,TRUE,TRUE,9780786965625,,,,,,,,,,,,,,,,,,,,,,,26.48,active,,
dungeons-dragons-5e-monster-manual,Dungeons & Dragons 5E Monster Manual,,,"dnd, book",FALSE,Title,Default ,,,,,,0,shopify ,1,deny,manual,40,,TRUE,TRUE,9780786965618,,,,,,,,,,,,,,,,,,,,,,,27.49,active,,
dungeons-dragons-5e-players-handbook,Dungeons & Dragons 5E Player's Handbook,,,"dnd, book",FALSE,Title,Default ,,,,,,0,shopify ,1,deny,manual,40,,TRUE,TRUE,9780786965601,,,,,,,,,,,,,,,,,,,,,,,18.86,active,,
pathfinder-2e-bestiary-standard-edition,Pathfinder 2E: Bestiary - Standard Edition,,,"pathfinder, book",FALSE,Title,Default ,,,,,PZO2102,0,shopify ,0,deny,manual,54.25,,TRUE,TRUE,9781640781702,,,,,,,,,,,,,,,,,,,,,,,27.99,active,,
ashana-female-genie,Ashana Female Genie,,,"miniature, mini",FALSE,Title,Default ,,,,,,0,shopify ,1,deny,manual,8.75,,TRUE,TRUE,762486440120,,,,,,,,,,,,,,,,,,,,,,,0,active,,
deep-gnome-heroes,Deep Gnome Heroes,,,"miniature, mini",FALSE,Title,Default ,,,,,,0,shopify ,1,deny,manual,3.75,,TRUE,TRUE,762486440472,,,,,,,,,,,,,,,,,,,,,,,0,active,,
miniature-bases-1in-round-plastic-rpg-base-20,Miniature Bases: 1in Round Plastic RPG Base (20),,,"miniature, mini",FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,5.5,,TRUE,TRUE,762486770265,,,,,,,,,,,,,,,,,,,,,,,4.99,active,,
